logfit;norm inten;linear fit;norm inten
2973,384552;9,01445E-06;3141,0562;9,01445E-06
2984,209626;5,93056E-06;3156,40814;5,93056E-06
2994,997054;2,98109E-05;3171,76008;2,98109E-05
3005,808908;2,0243E-05;3187,200249;2,0243E-05
3016,522012;1,26519E-05;3202,552189;1,26519E-05
3027,198638;3,87463E-06;3217,904129;3,87463E-06
3037,900209;2,38013E-05;3233,344299;2,38013E-05
3048,504791;1,10704E-05;3248,696239;1,10704E-05
3059,074002;0;3264,048179;0
3069,608199;1,1782E-05;3279,400119;1,1782E-05
3080,167973;0;3294,840289;0
3090,632989;0;3310,192229;0
3101,064025;2,53037E-06;3325,544169;2,53037E-06
3111,461415;7,59112E-06;3340,896109;7,59112E-06
3121,825486;1,58148E-06;3356,248049;1,58148E-06
3132,215841;6,00963E-06;3371,688219;6,00963E-06
3142,51405;0;3387,040159;0
3152,779894;0;3402,392099;0
3163,01368;0;3417,744039;0
3173,274252;0;3433,184209;0
3183,444645;2,60945E-06;3448,536149;2,60945E-06
3193,583875;0;3463,888089;0
3203,750235;0;3479,328258;0
3213,827824;2,4513E-06;3494,680198;2,4513E-06
3223,875104;7,43297E-06;3510,032139;7,43297E-06
3233,89235;0;3525,384079;0
3243,937146;0;3540,824248;0
3253,894964;0;3556,176188;0
3263,823552;0;3571,528128;0
3273,723167;0;3586,880068;0
3283,594066;0;3602,232009;0
3293,492984;0;3617,672178;0
3303,30704;6,87945E-06;3633,024118;6,87945E-06
3313,093126;0;3648,376058;0
3322,851481;0;3663,727998;0
3332,63819;0;3679,168168;0
3342,341638;3,08389E-06;3694,520108;3,08389E-06
3352,018061;0;3709,872048;0
3361,723065;0;3725,312218;0
3371,345962;0;3740,664158;0
3380,942507;0;3756,016098;0
3390,512918;0;3771,368038;0
3400,057411;0;3786,719978;0
3409,630828;0;3802,160148;0
3419,123971;0;3817,512088;0
3428,591824;0;3832,864028;0
3438,034591;0;3848,215968;0
3447,506527;0;3863,656138;0
3456,899581;0;3879,008078;0
3466,268145;0;3894,360018;0
3475,612412;0;3909,711958;0
3484,986067;0;3925,152127;0
3494,282172;0;3940,504067;0
3503,554545;0;3955,856008;0
3512,856456;0;3971,296177;0
3522,08178;0;3986,648117;0
3531,283915;0;4002,000057;0
3540,463038;0;4017,351997;0
3549,619323;0;4032,703937;0
3558,805369;0;4048,144107;0
