logfit;norm inten;linear fit;norm inten
7476,631429;0;7915,514718;0
7503,667916;9,46E-05;7954,09272;9,46E-05
7530,457312;0;7992,450276;0
7557,155335;0,000109182;8030,807832;0,000109182
7583,915582;0;8069,385833;0
7610,433153;0,000298431;8107,74339;0,000298431
7636,862131;0,000149216;8146,100946;0,000149216
7663,203408;9,10E-05;8184,458502;9,10E-05
7689,608503;0;8223,036503;0
7715,77651;0;8261,394059;0
7741,859415;0;8299,751615;0
7767,858052;6,91E-05;8338,109172;6,91E-05
7793,773244;0;8376,466728;0
7819,754026;0;8415,044729;0
7845,504273;0;8453,402285;0
7871,173467;0;8491,759841;0
7896,762379;7,28E-05;8530,117397;7,28E-05
7922,418144;7,64E-05;8568,695399;7,64E-05
7947,848303;7,28E-05;8607,052955;7,28E-05
7973,200423;0;8645,410511;0
7998,620263;0;8683,988513;0
8023,818027;0;8722,346069;0
8048,939892;0;8760,703625;0
8073,986551;0;8799,061181;0
8099,101986;6,91E-05;8837,639183;6,91E-05
8123,999838;0;8875,996739;0
8148,824496;0,000189249;8914,354295;0,000189249
8173,576611;9,46E-05;8952,711851;9,46E-05
8198,256824;8,01E-05;8991,069407;8,01E-05
8223,00699;0;9029,647409;0
8247,544877;0,000251119;9068,004965;0,000251119
8272,012731;0,000109182;9106,362521;0,000109182
8296,411155;0;9144,720077;0
8320,880372;0,000160134;9183,298079;0,000160134
8345,141325;0,000116461;9221,655635;0,000116461
8369,334612;0;9260,013191;0
8393,599268;0,000109182;9298,591193;0,000109182
8417,658548;0;9336,948749;0
8441,651852;0;9375,306305;0
8465,579729;0;9413,663861;0
8489,442717;0,000211086;9452,021417;0,000211086
8513,377937;0,00012374;9490,599419;0,00012374
8537,112371;8,37E-05;9528,956975;8,37E-05
8560,783494;0;9567,314531;0
8584,391815;0;9605,672087;0
8608,072983;0;9644,250089;0
8631,556853;0;9682,607645;0
8654,979416;0;9720,965201;0
8678,341155;8,73E-05;9759,322757;8,73E-05
8701,776292;0;9797,900758;0
8725,017469;0,000163773;9836,258315;0,000163773
8748,199239;0,000342104;9874,615871;0,000342104
8771,454782;0,000167413;9913,193872;0,000167413
8794,518776;0;9951,551428;0
8817,524726;0;9989,908984;0
8840,473073;0;10028,26654;0
8863,364254;0;10066,6241;0
8886,329769;0,000138297;10105,2021;0,000138297
