12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59.00,0.00,0.00,0.00,0.00,0.00,30.00,173.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65.00,0.00,0.00,0.00,93.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,272.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.00,507.00,332.00,0.00,94.00,434.00,0.00,94.00,613.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.00,361.00,545.00,373.00,830.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,0.00,0.00,0.00,0.00,38.00,193.00,0.00,0.00,150.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.00,395.00,15.00,655.00,115.00,365.00,814.00,94.00,305.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.00,0.00,0.00,83.00,345.00,369.00,561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.00,333.00,167.00,1032.00,1362.00,585.00,58.00,470.00,240.00,248.00,19.00,390.00,29.00,109.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.00,1121.00,730.00,22.00,0.00,579.00,538.00,865.00,0.00,532.00,219.00,26.00,0.00,0.00,0.00,7.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.00,348.00,14.00,0.00,119.00,594.00,642.00,174.00,17.00,163.00,493.00,20.00,111.00,20.00,8.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.00,1265.00,775.00,1115.00,245.00,1326.00,48.00,187.00,318.00,367.00,16.00,149.00,23.00,294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.00,1089.00,441.00,953.00,711.00,646.00,24.00,351.00,281.00,1081.00,747.00,321.00,346.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.00,772.00,1411.00,0.00,50.00,235.00,565.00,1114.00,564.00,364.00,235.00,0.00,165.00,493.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.00,1456.00,669.00,1793.00,1734.00,1280.00,1374.00,1121.00,858.00,2270.00,1866.00,694.00,423.00,119.00,564.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.00,1621.00,1823.00,2591.00,1561.00,1720.00,525.00,1898.00,1305.00,968.00,3209.00,1446.00,0.00,176.00,145.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.00,1278.00,1222.00,2979.00,2828.00,2340.00,2708.00,2922.00,4122.00,3977.00,2989.00,1847.00,1739.00,852.00,418.00,246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.00,3868.00,5284.00,6916.00,4814.00,7870.00,7163.00,6369.00,7896.00,5846.00,4679.00,4324.00,3057.00,954.00,408.00,975.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.00,11077.00,14192.00,17851.00,13928.00,19075.00,17281.00,13593.00,16256.00,21313.00,21032.00,9359.00,6323.00,3197.00,1871.00,435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83.00,23906.00,22885.00,29140.00,29310.00,34180.00,31189.00,33424.00,37999.00,29207.00,27003.00,21227.00,12144.00,6723.00,3008.00,346.00,476.00,30.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.00,33371.00,45873.00,46664.00,51439.00,45036.00,41705.00,50584.00,50317.00,43925.00,48000.00,29740.00,19952.00,13740.00,4179.00,2180.00,193.00,204.00,254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.00,41016.00,47664.00,55486.00,51186.00,64507.00,57938.00,48618.00,63890.00,53778.00,51761.00,37214.00,28835.00,18113.00,9617.00,3453.00,1493.00,14.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.00,56385.00,48350.00,57131.00,52785.00,56687.00,48922.00,49119.00,54025.00,58019.00,50670.00,46811.00,29463.00,22770.00,9330.00,4523.00,2269.00,264.00,458.00,191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.00,39897.00,39317.00,38911.00,51588.00,47681.00,42648.00,45432.00,49284.00,51507.00,47093.00,40847.00,39052.00,25411.00,13984.00,4652.00,3297.00,2173.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.00,35992.00,39442.00,44286.00,43868.00,41908.00,34797.00,41196.00,42426.00,39821.00,46687.00,27541.00,31289.00,30691.00,16064.00,7983.00,3483.00,900.00,459.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89.00,20104.00,23919.00,31535.00,26269.00,38904.00,30025.00,32425.00,37692.00,29208.00,25046.00,29832.00,35842.00,24467.00,12593.00,6713.00,4575.00,949.00,258.00,228.00,0.00,0.00,2.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00
90.00,20721.00,23068.00,25467.00,24740.00,26451.00,24141.00,20846.00,27829.00,28414.00,30603.00,28951.00,21183.00,21144.00,12944.00,6603.00,5068.00,2060.00,706.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91.00,13672.00,17188.00,14826.00,20916.00,20197.00,17085.00,21851.00,21512.00,20836.00,26183.00,21391.00,24311.00,19666.00,14873.00,6592.00,3157.00,1978.00,195.00,70.00,0.00,0.00,0.00,0.00,92.00,57.00,0.00,0.00,0.00,0.00
92.00,10314.00,11638.00,15675.00,17234.00,14328.00,17469.00,16552.00,17772.00,15131.00,19210.00,11722.00,15880.00,20278.00,10257.00,9042.00,3501.00,1424.00,630.00,0.00,128.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.00,8122.00,7244.00,11833.00,10103.00,12904.00,12146.00,9690.00,13134.00,11493.00,13150.00,13292.00,17380.00,15988.00,7836.00,4353.00,4228.00,1822.00,766.00,592.00,277.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.00,6756.00,6418.00,10591.00,12242.00,8789.00,8855.00,6861.00,8261.00,11042.00,10315.00,11185.00,14563.00,13699.00,9719.00,5512.00,4805.00,772.00,15.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.00,6833.00,5851.00,4986.00,8149.00,7771.00,7555.00,7558.00,7816.00,9551.00,8237.00,12167.00,14479.00,13193.00,10516.00,7329.00,2530.00,1907.00,771.00,242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.00,5619.00,6308.00,7931.00,6779.00,6395.00,7281.00,6424.00,4593.00,8279.00,7885.00,7449.00,8378.00,9781.00,6595.00,4641.00,2682.00,832.00,112.00,252.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.00,5105.00,3564.00,3660.00,4648.00,5403.00,4875.00,6876.00,6814.00,5899.00,7969.00,7750.00,8934.00,8697.00,5259.00,6460.00,2670.00,2021.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.00,2702.00,2481.00,3231.00,3730.00,2793.00,2704.00,2638.00,5167.00,6910.00,3853.00,8949.00,6788.00,5110.00,4193.00,3300.00,971.00,475.00,136.00,403.00,37.00,0.00,0.00,1.00,158.00,0.00,0.00,0.00,110.00,98.00
99.00,3965.00,3600.00,2135.00,2091.00,2140.00,2376.00,2225.00,3283.00,4763.00,4529.00,4216.00,5008.00,3462.00,3622.00,3811.00,2852.00,1037.00,195.00,3.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.00,2412.00,2009.00,3152.00,2107.00,2249.00,2875.00,2261.00,2421.00,3440.00,3833.00,4241.00,2699.00,4898.00,3792.00,2080.00,2734.00,849.00,760.00,295.00,38.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101.00,1797.00,1189.00,1212.00,2556.00,1756.00,1345.00,1787.00,1591.00,919.00,2444.00,2649.00,2893.00,4667.00,3111.00,2979.00,2338.00,1153.00,276.00,468.00,49.00,0.00,0.00,0.00,0.00,280.00,99.00,0.00,0.00,0.00
102.00,635.00,1370.00,2588.00,796.00,2368.00,2137.00,1441.00,1863.00,1991.00,1196.00,2988.00,3340.00,5262.00,2913.00,1951.00,1950.00,571.00,26.00,159.00,250.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103.00,618.00,174.00,1167.00,694.00,1247.00,1355.00,1584.00,2167.00,1518.00,1032.00,2280.00,3203.00,3251.00,3037.00,1962.00,1963.00,884.00,1307.00,484.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.00,209.00,193.00,871.00,1341.00,1469.00,1318.00,354.00,909.00,1985.00,1993.00,1283.00,2493.00,1985.00,2344.00,1507.00,893.00,286.00,344.00,341.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.00,356.00,545.00,773.00,269.00,20.00,304.00,784.00,994.00,538.00,1552.00,1408.00,1218.00,1866.00,2263.00,1125.00,1462.00,377.00,508.00,476.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.00,664.00,7.00,498.00,1101.00,497.00,64.00,254.00,592.00,1018.00,1815.00,1540.00,1221.00,1717.00,1160.00,876.00,1742.00,225.00,5.00,203.00,1.00,256.00,194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.00,438.00,1374.00,251.00,789.00,1247.00,488.00,386.00,478.00,952.00,383.00,524.00,932.00,978.00,1354.00,1502.00,399.00,695.00,174.00,361.00,647.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.00
108.00,368.00,316.00,707.00,838.00,88.00,0.00,1123.00,301.00,173.00,341.00,1381.00,1200.00,1122.00,1467.00,2230.00,1249.00,1330.00,691.00,18.00,1178.00,125.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.00,0.00,99.00,427.00,1104.00,86.00,265.00,586.00,144.00,1256.00,381.00,424.00,816.00,232.00,240.00,708.00,356.00,306.00,91.00,404.00,0.00,6.00,428.00,0.00,0.00,0.00,0.00,0.00,0.00,346.00
110.00,470.00,311.00,238.00,528.00,109.00,240.00,499.00,58.00,453.00,202.00,756.00,1379.00,1542.00,662.00,574.00,1041.00,441.00,475.00,153.00,245.00,149.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111.00,5.00,0.00,0.00,54.00,516.00,18.00,0.00,221.00,25.00,123.00,64.00,523.00,2185.00,1045.00,147.00,40.00,617.00,160.00,302.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
